mangaid,plateifu,ewha_1re,classification,classification_in_1psf,classification_out_1psf,last_lier_re,sy_annulus_flag,baseline_radial_profile,log_sersic_mass,log_elpetro_mass,phi,nsa_sersic_absmag [FNugriz]
1-247977,8313-12701,27.426067564153005,SF,SF,SF,,False,"[{""r"": 0.17842307, ""class"": ""SF""}, {""r"": 0.35684614, ""class"": ""SF""}, {""r"": 0.5352692099999999, ""class"": ""SF""}, {""r"": 0.71369228, ""class"": ""SF""}, {""r"": 0.89211535, ""class"": ""SF""}, {""r"": 1.0705384199999999, ""class"": ""SF""}, {""r"": 1.24896149, ""class"": ""SF""}, {""r"": 1.42738456, ""class"": ""SF""}, {""r"": 1.60580763, ""class"": ""SF""}, {""r"": 1.7842307, ""class"": ""Bad_SNR (Lineless)""}]",10.307857443001623,10.27714602551397,125.58,[-17.5796 -17.8882 -19.3192 -20.3933 -20.8889 -21.1086 -21.3421]
1-248388,8313-12702,36.56805389162234,SF,SF,SF,,False,"[{""r"": 0.24519700000000003, ""class"": ""SF""}, {""r"": 0.49039400000000005, ""class"": ""SF""}, {""r"": 0.7355910000000001, ""class"": ""SF""}, {""r"": 0.9807880000000001, ""class"": ""SF""}, {""r"": 1.225985, ""class"": ""SF""}, {""r"": 1.4711820000000002, ""class"": ""SF""}, {""r"": 1.7163790000000003, ""class"": ""SF""}, {""r"": 1.9615760000000004, ""class"": ""SF""}, {""r"": 2.2067730000000005, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.4519700000000006, ""class"": ""Bad_SNR (Lineless)""}]",10.278824453746253,10.20913685289934,20.8547,[-18.2887 -18.7982 -19.6911 -20.6209 -21.0933 -21.2981 -21.5454]
1-248348,8313-12703,10.642700162673266,SF,SF,SF,,False,"[{""r"": 0.19708455, ""class"": ""SF""}, {""r"": 0.3941691, ""class"": ""SF""}, {""r"": 0.59125365, ""class"": ""SF""}, {""r"": 0.7883382, ""class"": ""SF""}, {""r"": 0.98542275, ""class"": ""SF""}, {""r"": 1.1825073, ""class"": ""SF""}, {""r"": 1.37959185, ""class"": ""SF""}, {""r"": 1.5766764, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.77376095, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.9708455, ""class"": ""Bad_SNR (Lineless)""}]",10.479937910533463,10.247241465092776,177.36,[-17.1037 -17.8207 -19.1175 -20.3972 -21.0403 -21.3606 -21.5909]
1-569216,8313-12704,1.6352177034380455,eLIER,LIER,Bad_SNR (Lineless),0.42543606,False,"[{""r"": 0.21271803, ""class"": ""LIER""}, {""r"": 0.42543606, ""class"": ""LIER""}, {""r"": 0.63815409, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 0.85087212, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.06359015, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.27630818, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.48902621, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.70174424, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.91446227, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.1271803, ""class"": ""Bad_SNR (Lineless)""}]",10.752925374795616,10.59994635660822,131.88,[-15.3512 -16.1733 -18.9121 -20.6701 -21.4735 -21.8566 -22.1577]
1-248233,8313-12705,4.161040912441679,cLIER,LIER,SF,0.70960314,False,"[{""r"": 0.23653438000000002, ""class"": ""LIER""}, {""r"": 0.47306876000000003, ""class"": ""LIER""}, {""r"": 0.70960314, ""class"": ""LIER""}, {""r"": 0.9461375200000001, ""class"": ""SF""}, {""r"": 1.1826719, ""class"": ""SF""}, {""r"": 1.41920628, ""class"": ""SF""}, {""r"": 1.65574066, ""class"": ""SF""}, {""r"": 1.89227504, ""class"": ""SF""}, {""r"": 2.12880942, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 2.3653438, ""class"": ""Bad_SNR (Lineless)""}]",10.747983239903979,10.626793932246466,168.786,[-16.2771 -16.9541 -18.9728 -20.7067 -21.5182 -21.9005 -22.1665]
1-248352,8313-1901,78.90907629032257,SF,SF,Sy,,True,"[{""r"": 0.31475763, ""class"": ""SF""}, {""r"": 0.62951526, ""class"": ""SF""}, {""r"": 0.94427289, ""class"": ""SF""}, {""r"": 1.25903052, ""class"": ""SF""}, {""r"": 1.57378815, ""class"": ""SF""}, {""r"": 1.8885457799999998, ""class"": ""SF""}, {""r"": 2.2033034099999997, ""class"": ""Sy""}, {""r"": 2.5180610399999996, ""class"": ""Sy""}, {""r"": 2.8328186699999995, ""class"": ""Sy""}, {""r"": 3.1475762999999994, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 3.4623339299999993, ""class"": ""Bad_SNR (Lineless)""}]",8.876042816993406,8.999110088059611,62.8429,[-17.3177 -17.5394 -17.6322 -18.5191 -19.1248 -19.0739 -18.6777]
1-248419,8313-1902,55.37148687179487,SF,SF,SF,,False,"[{""r"": 0.28738674999999997, ""class"": ""SF""}, {""r"": 0.5747734999999999, ""class"": ""SF""}, {""r"": 0.8621602499999999, ""class"": ""SF""}, {""r"": 1.1495469999999999, ""class"": ""SF""}, {""r"": 1.43693375, ""class"": ""SF""}, {""r"": 1.7243205, ""class"": ""SF""}, {""r"": 2.0117072499999997, ""class"": ""SF""}, {""r"": 2.2990939999999997, ""class"": ""SF""}, {""r"": 2.5864807499999998, ""class"": ""SF""}, {""r"": 2.8738675, ""class"": ""Bad_SNR (Lineless)""}]",9.222404291082455,9.226788015780881,64.4654,[-14.8845 -15.3791 -16.6142 -17.6102 -18.1212 -18.3902 -18.6267]
1-633587,8313-3701,0.2672907969605263,Lineless,Lineless,Lineless,,False,,10.821129502609093,10.706238001704126,44.3935,[-14.3526 -15.9777 -19.0402 -20.8792 -21.668  -21.9496 -22.4543]
1-248328,8313-3702,0.2610008459306358,Lineless,Lineless,Lineless,,False,,11.069401667651535,10.898556805006892,71.1235,[-14.5406 -16.3161 -19.6946 -21.4572 -22.2796 -22.6009 -22.9424]
1-248415,8313-3703,16.132273447280337,SF,SF,SF,,False,"[{""r"": 0.18934436, ""class"": ""SF""}, {""r"": 0.37868872, ""class"": ""SF""}, {""r"": 0.56803308, ""class"": ""SF""}, {""r"": 0.75737744, ""class"": ""SF""}, {""r"": 0.9467218, ""class"": ""SF""}, {""r"": 1.13606616, ""class"": ""SF""}, {""r"": 1.32541052, ""class"": ""SF""}, {""r"": 1.51475488, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.70409924, ""class"": ""Bad_SNR (Lineless)""}, {""r"": 1.8934436, ""class"": ""Bad_SNR (Lineless)""}]",9.488267204529938,9.596530022185476,70.8615,[-16.2039 -16.5959 -17.7042 -18.7096 -19.2922 -19.4199 -19.7558]
1-633591,8313-3704,0.5661448054285715,Lineless,Lineless,Lineless,,False,,10.78963499558202,10.688372652212623,8.1826,[-12.7273 -15.5339 -18.8524 -20.7338 -21.5333 -21.8806 -22.4103]
1-248389,8313-6101,1.130417370708738,Sy,Sy,Bad_SNR (Lineless),,True,"[{""r"": 0.06171758000000001, ""class"": ""Sy""}, {""r"": 0.12343516000000002, ""class"": ""Sy""}, {""r"": 0.18515274000000004, ""class"": ""Sy""}, {""r"": 0.24687032000000003, ""class"": ""Sy""}, {""r"": 0.3085879, ""class"": ""Sy""}, {""r"": 0.37030548, ""class"": ""Sy""}, {""r"": 0.43202306, ""class"": ""Sy""}, {""r"": 0.49374064, ""class"": ""Sy""}, {""r"": 0.55545822, ""class"": ""Sy""}, {""r"": 0.6171758, ""class"": ""Bad_SNR (Lineless)""}]",10.536519303805253,10.308406459574444,164.62,[-13.1689 -16.1758 -18.7928 -20.3009 -20.9939 -21.3952 -21.616 ]
